"y","x","date","subcat","cat"
30.536711,31.380938,"2012-02-25 13:43:00",102,101
30.115542,31.352616,"2012-02-25 13:42:00",22,101
30.536711,31.380938,"2012-02-25 13:47:00",31,118
30.831388,28.966594,"2012-02-25 13:26:00",104,101
31.242014,29.96137,"2012-01-28 05:15:00",104,101
30.098536,31.307678,"2012-02-25 13:44:00",22,101
30.536711,31.380938,"2012-02-25 13:52:00",31,118
30.11827,31.315265,"2012-02-25 13:46:00",109,108
30.780476,31.01003,"2012-02-25 13:40:00",22,101
30.121702,31.332778,"2012-02-25 13:48:00",39,32
29.957735,31.312286,"2012-02-25 13:54:00",22,101
31.245573,29.999309,"2012-02-25 13:57:00",110,108
30.452107,32.058628,"2012-02-25 13:39:00",109,108
29.909672,31.295217,"2012-02-25 13:58:00",22,101
30.047068,31.351304,"2012-02-25 13:03:00",22,101
30.0451,31.235428,"2012-02-25 13:50:00",102,101
29.910755,31.293596,"2012-02-25 13:07:00",110,108
30.005317,31.30286,"2012-02-25 13:05:00",116,113
29.981415,30.949853,"2012-02-25 13:09:00",114,113
30.514758,30.343551,"2012-02-25 13:23:00",117,113
30.123539,31.322305,"2012-02-25 13:47:00",22,101
30.075027,31.222022,"2012-02-25 13:51:00",31,118
30.574995,31.503682,"2012-02-25 13:04:00",22,101
30.780704,31.009478,"2012-02-25 13:40:00",22,101
29.969084,32.53023,"2012-02-25 12:00:00",119,118
27.185628,33.810561,"2012-02-25 13:16:00",110,108
31.262635,30.000168,"2012-02-25 13:55:00",117,113
31.016484,31.125214,"2012-02-25 13:38:00",110,108
30.12513,31.62302,"2012-02-25 13:40:00",26,111
30.099845,31.250746,"2012-02-25 13:36:00",110,108
31.052694,30.053597,"2012-01-28 03:00:00",22,101
30.137764,31.371465,"2012-01-16 01:30:00",22,101
31.245573,29.999309,"2012-02-25 13:06:00",22,101
29.054744,31.112288,"2011-08-01 13:23:00",37,32
30.065479,31.236543,"2012-02-25 13:06:00",114,113
30.065475,31.236259,"2012-02-25 13:06:00",43,32
29.851519,31.241951,"2012-02-25 13:02:00",22,101
30.029986,31.256218,"2012-02-25 13:47:00",104,101
30.032485,31.255484,"2012-02-25 13:27:00",114,113
30.099518,31.287911,"2012-02-25 13:46:00",38,32
30.986845,30.689006,"2012-02-25 13:13:00",109,108
30.01109,31.147589,"2012-02-25 18:33:00",104,101
30.053514,31.195257,"2012-02-25 13:34:00",110,108
30.399376,31.549145,"2012-02-25 13:42:00",114,113
30.078287,31.3844,"2012-01-07 13:09:00",104,101
29.973524,31.280209,"2012-01-02 01:04:00",22,101
30.574995,31.503682,"2012-02-25 13:35:00",117,113
30.788334,30.998502,"2012-02-25 13:52:00",114,113
30.172591,31.456871,"2012-02-25 13:47:00",22,101
26.158408,32.716463,"2011-11-20 23:00:00",104,101
28.25016,29.974053,"2012-02-25 13:27:00",110,108
30.061475,31.340641,"2012-02-25 13:35:00",22,101
31.281621,30.011894,"2012-02-25 13:38:00",31,118
30.022887,31.231312,"2012-02-25 13:35:00",117,113
31.415416,31.81359,"2012-02-25 13:55:00",109,108
30.051735,31.371523,"2012-02-25 13:56:00",22,101
30.005821,31.332519,"2012-02-25 13:17:00",22,101
30.004209,31.438955,"2012-02-25 13:20:00",22,101
31.002484,29.995003,"2012-02-25 20:22:00",22,101
30.067475,31.324616,"2012-02-25 13:59:00",22,101
30.128393,31.164903,"2012-02-25 13:22:00",22,101
30.105178,31.310978,"2012-02-25 13:34:00",38,32
30.082099,31.276263,"2012-02-25 13:42:00",104,101
30.05661,31.330108,"2012-02-25 13:54:00",22,101
31.180637,31.864315,"2012-02-25 13:47:00",43,32
30.128301,31.325964,"2012-02-25 22:03:00",110,108
30.574995,31.503682,"2012-02-25 22:06:00",104,101
31.245573,29.999309,"2012-02-25 22:20:00",39,32
30.127014,31.373375,"2012-02-25 22:23:00",104,101
30.090025,31.275988,"2012-02-25 22:36:00",104,101
29.9885,31.308269,"2012-02-25 22:17:00",22,101
30.041909,31.258431,"2012-02-25 22:39:00",22,101
30.574995,31.503682,"2011-08-19 10:08:00",22,101
26.559402,31.692163,"2012-02-25 23:05:00",22,101
31.263123,32.297722,"2012-02-25 23:09:00",104,101
30.08634,31.300243,"2012-02-25 22:58:00",104,101
29.954516,31.268874,"2012-02-25 23:29:00",117,113
30.002144,31.169385,"2012-02-25 23:40:00",109,108
30.002144,31.169385,"2012-02-25 23:40:00",109,108
30.002144,31.169385,"2012-02-25 23:40:00",109,108
30.860743,32.312807,"2012-02-25 23:46:00",104,101
30.692625,31.331288,"2012-02-25 23:59:00",114,113
30.692625,31.331288,"2012-02-25 23:59:00",114,113
31.135665,30.132781,"2012-02-26 00:05:00",26,111
28.25016,29.974053,"2012-02-26 00:13:00",38,32
31.183078,29.92651,"2012-02-25 17:32:00",104,101
30.025313,31.249618,"2012-01-25 00:39:00",22,101
29.987589,31.1491,"2012-02-26 00:55:00",22,101
31.263123,32.297722,"2012-02-26 01:48:00",22,101
24.060005,32.883057,"2012-02-26 02:40:00",104,101
24.060005,32.883057,"2012-02-26 02:47:00",104,101
30.195852,31.322108,"2012-01-08 22:30:00",104,101
30.090867,31.268509,"2012-02-26 01:53:00",110,108
24.060005,32.883057,"2012-02-26 02:58:00",104,101
30.043405,31.308569,"2012-01-28 14:00:00",22,101
29.960415,30.934674,"2012-02-26 01:44:00",22,101
30.005679,31.172639,"2012-02-07 01:42:00",104,101
31.263123,32.297722,"2012-02-26 01:08:00",22,101
30.451991,31.17763,"2012-02-26 01:37:00",104,101
29.989515,31.254052,"2012-02-26 01:50:00",110,108
31.097385,29.74935,"2012-02-17 01:04:00",22,101
29.417016,30.712002,"2012-02-24 13:30:00",37,32
30.135663,31.314932,"2012-02-26 01:21:00",110,108
30.145072,31.345816,"2012-02-26 01:57:00",110,108
31.027335,30.466877,"2012-03-01 13:47:00",104,101
30.07048,31.259046,"2012-02-26 01:25:00",22,101
30.081385,31.244996,"2012-02-26 01:58:00",114,113
30.11827,31.315265,"2012-02-26 01:44:00",22,101
30.098384,31.262464,"2012-02-26 10:04:00",22,101
30.06146,31.357928,"2012-02-26 11:04:00",116,113
30.112315,31.343851,"2012-02-26 11:13:00",104,101
30.056174,31.251392,"2012-02-26 11:17:00",22,101
29.993648,31.327764,"2012-02-26 11:33:00",22,101
29.988152,32.271468,"2012-02-26 11:24:00",109,108
29.971304,31.268568,"2012-02-10 23:30:00",104,101
31.11542,30.192756,"2012-02-26 12:55:00",110,108
29.835976,31.347483,"2012-02-26 12:57:00",110,108
30.103187,31.258998,"2012-02-26 12:24:00",22,101
30.112692,31.355516,"2012-02-19 01:03:00",104,101
27.196745,33.839667,"2012-02-26 13:41:00",104,101
31.555148,31.091947,"2012-02-26 13:20:00",43,32
29.966725,31.262022,"2012-02-26 13:09:00",38,32
30.089988,31.248361,"2012-02-26 13:26:00",22,101
30.244986,31.756935,"2012-02-26 13:29:00",104,101
29.945849,31.339087,"2012-02-26 13:55:00",22,101
30.08634,31.300243,"2011-08-17 03:48:00",22,101
30.038987,31.336357,"2012-02-26 13:11:00",22,101
30.069997,31.348367,"2012-02-26 13:27:00",22,101
30.157498,31.323543,"2012-02-26 13:38:00",31,118
30.001482,31.26667,"2012-02-26 13:44:00",104,101
31.196523,29.933958,"2012-02-26 13:36:00",35,34
31.303546,30.057551,"2012-02-26 12:00:00",37,32
30.17629,31.206785,"2012-02-26 13:51:00",114,113
31.215455,30.012283,"2012-02-27 23:08:00",22,101
30.05661,31.330108,"2012-02-27 23:45:00",117,113
30.574995,31.503682,"2012-02-27 13:54:00",104,101
30.574995,31.503682,"2012-02-27 13:54:00",104,101
30.617746,32.313991,"2012-02-26 13:24:00",22,101
31.415416,31.81359,"2012-02-26 13:38:00",37,32
30.574995,31.503682,"2012-02-27 13:54:00",104,101
29.954047,31.263506,"2012-02-26 13:11:00",22,101
29.254209,30.939827,"2012-02-27 23:14:00",102,101
30.575421,31.555061,"2012-02-27 13:54:00",104,101
30.135641,31.307486,"2012-02-23 13:39:00",104,101
30.055653,31.276049,"2012-02-26 13:04:00",109,108
31.171837,30.082893,"2012-02-26 13:22:00",114,113
30.04542,31.195109,"2012-02-26 22:08:00",110,108
30.544004,31.135254,"2012-02-26 22:26:00",22,101
30.044999,31.36016,"2012-02-26 23:38:00",104,101
30.027444,31.211347,"2012-02-27 00:24:00",110,108
30.51048,31.345509,"2012-02-27 00:15:00",43,32
30.31077,31.768697,"2012-02-27 01:31:00",104,101
31.262634,29.997535,"2012-02-27 01:38:00",109,108
30.408204,31.575997,"2012-02-27 01:48:00",22,101
31.236527,29.963365,"2011-05-20 19:00:00",22,101
30.091969,31.269263,"2012-02-27 01:17:00",117,113
31.308544,30.803947,"2012-02-27 01:13:00",22,101
29.908129,31.256914,"2012-02-27 01:32:00",114,113
29.996529,31.156203,"2012-02-28 12:27:00",22,101
30.115579,31.313223,"2012-02-27 11:42:00",35,34
30.057517,31.235933,"2012-02-27 11:42:00",104,101
29.969084,32.53023,"2012-02-28 01:24:00",104,101
30.066681,31.335996,"2012-02-28 01:34:00",104,101
31.04873,31.395674,"2012-02-27 13:45:00",110,108
30.090724,31.293732,"2012-02-27 13:41:00",22,101
30.109654,31.308116,"2012-02-27 13:53:00",22,101
30.114394,31.359987,"2012-02-27 13:28:00",22,101
30.079278,31.234633,"2012-02-27 13:30:00",104,101
31.245573,29.999309,"2012-02-28 01:40:00",110,108
30.040317,31.211553,"2012-02-03 13:09:00",104,101
30.05661,31.330108,"2012-02-28 06:30:00",102,101
30.410509,31.570358,"2012-02-28 01:18:00",114,113
30.066026,31.49316,"2012-02-24 20:20:00",104,101
29.990452,31.251992,"2012-02-28 13:57:00",38,32
30.065949,31.268625,"2012-02-28 13:30:00",22,101
30.052648,31.207028,"2012-02-26 20:30:00",104,101
31.130965,29.81983,"2012-02-28 13:33:00",110,108
30.008094,31.185505,"2012-03-05 01:58:00",109,108
31.11542,30.071907,"2012-02-28 13:05:00",22,101
29.918945,30.951279,"2012-02-28 13:55:00",102,101
28.474884,30.84095,"2012-02-28 13:31:00",104,101
29.985115,31.205683,"2012-02-25 18:45:00",104,101
31.168754,29.873286,"2012-02-28 22:15:00",110,108
29.982655,31.043434,"2012-03-01 13:55:00",104,101
30.048173,31.398067,"2012-02-28 23:22:00",104,101
30.170333,31.411875,"2012-03-05 01:00:00",109,108
31.245573,29.999309,"2012-02-29 01:50:00",104,101
31.06838,30.005989,"2012-02-29 01:04:00",22,101
30.694075,30.963022,"2012-02-29 01:26:00",104,101
30.035466,31.214495,"2012-02-29 01:37:00",22,101
31.245573,29.999309,"2012-02-29 01:30:00",22,101
31.228221,30.011482,"2012-02-29 01:25:00",110,108
31.245573,29.999309,"2012-02-29 01:41:00",102,101
31.002148,30.49597,"2012-02-29 08:38:00",43,32
31.016484,31.125214,"2012-02-29 01:38:00",104,101
29.887371,31.294064,"2012-02-29 10:20:00",110,108
30.788334,30.998502,"2012-02-29 13:22:00",104,101
31.016484,31.125214,"2012-02-29 13:01:00",104,101
31.240593,29.988508,"2012-02-29 13:53:00",38,32
31.321952,30.064234,"2012-02-29 14:15:00",39,32
30.385307,31.466465,"2012-02-29 13:32:00",37,32
30.055728,31.357479,"2012-02-29 13:42:00",104,101
27.183781,31.185049,"2012-02-29 13:45:00",38,32
31.248732,29.979474,"2012-02-29 13:28:00",104,101
30.080926,31.349936,"2012-02-29 14:00:00",104,101
27.550236,30.807764,"2012-02-29 13:41:00",37,32
31.115515,29.784177,"2012-02-29 13:56:00",22,101
30.529167,31.764722,"2012-02-29 13:58:00",104,101
29.957937,31.276942,"2012-02-29 13:28:00",37,32
31.040278,31.386485,"2012-02-29 13:04:00",102,101
29.964403,31.24587,"2012-02-29 13:37:00",22,101
31.207668,29.925652,"2012-03-01 00:02:00",22,101
31.050398,30.473265,"2012-03-01 01:27:00",104,101
31.251014,29.978168,"2012-01-20 06:30:00",22,101
31.308544,30.803947,"2012-03-01 01:52:00",22,101
30.129725,31.322165,"2012-03-01 10:45:00",38,32
30.066976,31.261286,"2012-03-01 13:35:00",104,101
30.135055,31.363239,"2012-03-01 13:28:00",115,113
31.245573,29.999309,"2012-03-01 13:25:00",22,101
30.100584,31.324769,"2012-03-01 13:43:00",104,101
30.044719,31.235653,"2012-03-01 13:56:00",104,101
30.050496,31.209836,"2012-03-01 23:00:00",104,101
30.078688,31.205628,"2012-03-01 23:44:00",22,101
30.430623,31.537565,"2012-03-02 01:00:00",26,111
29.830943,31.383565,"2012-03-02 11:22:00",22,101
29.848319,31.336853,"2012-03-02 11:38:00",22,101
29.980072,30.94532,"2012-03-02 13:25:00",22,101
30.10825,31.317732,"2012-03-02 13:20:00",22,101
29.955897,30.944365,"2011-06-29 12:19:00",22,101
30.048697,31.205924,"2012-03-05 12:09:00",22,101
29.94843,31.183112,"2012-03-02 13:09:00",104,101
30.329237,31.216847,"2012-03-08 22:00:00",22,101
30.102833,31.344578,"2012-03-05 11:05:00",22,101
29.99715,31.43566,"2012-02-29 09:00:00",22,101
30.060631,31.246489,"2012-03-03 13:59:00",31,118
30.788334,30.998502,"2012-02-12 07:00:00",22,101
31.263123,32.297722,"2012-01-20 05:40:00",22,101
29.990718,31.135955,"2012-03-01 08:15:00",22,101
30.002144,31.169385,"2012-03-03 12:19:00",102,101
29.997844,31.15509,"2012-03-03 12:30:00",22,101
29.962118,31.255388,"2012-03-03 00:00:00",22,101
30.451991,31.17763,"2012-02-29 03:00:00",104,101
30.05661,31.330108,"2012-03-03 05:00:00",22,101
29.846346,31.339771,"2012-03-03 19:00:00",104,101
30.131844,31.312664,"2012-03-03 12:00:00",22,101
30.85722,30.799282,"2012-03-03 19:30:00",26,111
30.097472,31.281451,"2012-02-28 05:00:00",22,101
30.879757,31.462996,"2012-03-04 00:31:00",116,113
30.09111,31.332715,"2012-02-18 00:39:00",22,101
31.088981,29.746778,"2012-03-02 06:42:00",22,101
30.037885,31.250581,"2012-03-04 21:00:00",109,108
30.788334,30.998502,"2012-02-12 07:00:00",22,101
30.129858,31.240094,"2012-03-04 02:30:00",22,101
30.124631,31.335204,"2012-03-03 02:00:00",109,108
30.04885,31.19598,"2012-03-04 07:45:00",22,101
30.004358,31.181403,"2012-01-30 13:02:00",110,108
29.943368,31.273148,"2012-02-04 23:11:00",22,101
30.061333,31.218764,"2012-03-04 13:28:00",35,34
30.136819,31.240202,"2012-03-04 13:20:00",117,113
30.126756,31.34667,"2012-03-04 17:00:00",116,113
31.245573,29.999309,"2012-03-04 13:23:00",39,32
30.537412,31.016679,"2012-01-29 06:29:00",22,101
31.132093,33.803276,"2012-02-23 22:30:00",119,118
31.262635,30.000168,"2012-03-04 13:35:00",117,113
30.002734,31.229878,"2012-03-31 15:53:00",22,101
31.262635,30.000168,"2012-02-03 22:30:00",109,108
30.100719,31.196188,"2012-02-20 01:01:00",22,101
29.94589,30.915725,"2012-03-05 10:20:05",22,101
30.060584,31.343388,"2011-09-19 06:00:00",22,101
31.245573,29.999309,"2012-02-27 01:00:00",22,101
31.236257,29.966787,"2012-03-05 12:00:00",104,101
29.983942,31.244431,"2012-03-05 13:25:00",116,113
30.311408,31.32288,"2012-03-06 01:01:00",104,101
26.336422,31.889605,"2012-03-04 16:55:00",102,101
29.20285,25.519039,"2012-03-06 01:36:00",110,108
30.586465,31.505596,"2012-02-15 01:50:00",22,101
29.964522,30.959241,"2012-05-03 05:20:00",104,101
29.964403,31.24587,"2012-02-23 01:06:00",22,101
30.290164,30.607236,"2012-02-28 22:00:00",104,101
30.117963,31.341171,"2012-03-06 13:49:00",38,32
29.993245,31.173722,"2012-03-06 14:02:00",39,32
30.632802,30.621224,"2012-12-20 13:04:00",38,32
31.415416,31.81359,"2012-03-06 13:13:00",110,108
31.245573,29.999309,"2012-03-07 01:46:00",104,101
30.000443,31.211513,"2012-03-06 01:27:00",104,101
31.279983,30.012022,"2011-05-01 01:05:00",43,32
27.940024,30.863946,"2012-03-02 00:12:00",26,111
29.960152,31.25833,"2012-03-06 14:30:00",26,111
30.790922,30.989641,"2012-03-06 20:45:00",104,101
29.957093,31.251089,"2012-02-21 22:30:00",104,101
29.30783,30.840746,"2012-03-07 20:11:00",38,32
31.245573,29.999309,"2012-02-22 04:00:00",22,101
31.245573,29.999309,"2012-01-22 04:00:00",22,101
30.015377,31.214176,"2012-03-07 22:06:00",22,101
29.256748,30.841573,"2012-03-08 00:55:00",37,32
31.245573,29.999309,"2012-03-07 09:07:00",117,113
30.043006,31.232045,"2012-03-07 17:00:00",22,101
30.0451,31.235428,"2011-03-11 23:00:00",104,101
31.255617,30.005366,"2012-03-08 12:52:00",110,108
26.096844,32.480851,"2011-06-09 13:08:00",43,32
29.977609,31.112045,"2011-11-10 04:00:00",22,101
31.216832,29.924053,"2012-03-08 08:30:00",110,108
31.044652,31.396869,"2012-01-01 13:27:00",102,101
31.506048,31.82778,"2012-02-29 23:10:00",22,101
30.027494,31.247959,"2012-03-08 13:26:00",39,32
29.417016,30.712002,"2012-03-08 22:24:00",37,32
31.238121,29.970222,"2012-02-07 23:33:00",38,32
30.027428,31.173625,"2012-03-09 13:42:00",39,32
29.906344,31.299555,"2012-03-09 03:07:00",22,101
27.947845,34.354954,"2012-03-09 03:34:00",115,113
29.946113,30.908429,"2012-03-07 02:00:00",22,101
31.166315,29.867096,"2012-03-07 13:26:00",104,101
30.186233,31.42352,"2012-02-25 01:01:00",109,108
30.153154,31.623437,"2012-03-01 00:30:00",104,101
29.049942,31.123274,"2012-03-09 18:32:00",37,32
29.906125,31.287037,"2012-03-03 03:05:00",22,101
31.255534,29.9832,"2012-03-01 00:00:00",22,101
29.275524,30.839921,"2012-01-01 13:28:00",37,32
26.559402,31.692163,"2012-03-19 13:51:00",22,101
30.170333,31.411875,"2012-03-01 13:28:00",22,101
29.056538,31.110944,"2012-03-09 21:41:00",37,32
29.308402,30.798904,"2012-03-16 00:04:00",37,32
31.217178,29.929021,"2012-03-15 18:57:00",109,108
31.200092,29.918739,"2012-03-10 01:30:00",104,101
30.115579,31.313223,"2012-03-10 01:47:00",35,34
31.245573,29.999309,"2012-03-09 12:00:00",38,32
30.068301,31.197487,"2012-02-13 23:59:00",22,101
30.028216,31.261841,"2012-03-09 23:00:00",22,101
30.001719,31.144196,"2012-03-10 03:03:00",22,101
29.982451,30.972786,"2012-02-14 14:17:00",104,101
31.232918,30.033455,"2012-03-03 01:30:00",22,101
29.976228,31.256419,"2012-03-11 13:52:00",31,118
30.146923,31.32475,"2012-03-11 21:20:00",109,108
30.08817,31.297163,"2012-03-12 01:46:00",31,118
31.18498,29.90616,"2012-03-12 01:04:00",110,108
31.245573,29.999309,"2012-01-10 01:20:00",102,101
30.119968,31.319205,"2012-03-08 06:00:00",22,101
30.392063,31.565648,"2012-03-08 01:16:00",104,101
31.245573,29.999309,"2012-03-12 08:19:00",31,118
31.109554,29.788735,"2012-02-20 13:10:00",22,101
30.034033,31.235149,"2012-03-12 22:21:00",22,101
30.055728,31.354282,"2012-01-01 00:38:00",22,101
30.401135,31.550934,"2012-02-29 22:30:00",117,113
31.339081,31.729715,"2012-03-13 01:36:00",115,113
27.183781,31.185049,"2012-03-13 12:22:00",117,113
26.559402,31.692163,"2012-03-13 04:35:00",104,101
30.008905,31.150895,"2012-03-13 13:19:00",22,101
29.989566,31.096382,"2012-01-30 04:00:00",22,101
30.170333,31.411875,"2012-03-12 22:17:00",104,101
30.096446,31.336635,"2012-03-14 01:52:00",35,34
30.052732,31.33312,"2012-03-08 21:20:00",22,101
26.048802,32.240311,"2012-03-14 13:17:00",35,34
29.417016,30.712002,"2012-03-14 18:51:00",37,32
29.985564,31.284464,"2012-03-14 12:00:00",22,101
31.106298,29.782229,"2012-03-15 02:00:00",110,108
30.111881,31.316164,"2012-03-14 00:30:00",22,101
30.016894,31.377034,"2012-03-15 05:52:00",22,101
30.018208,31.232478,"2012-03-15 01:15:00",22,101
29.949757,30.894439,"2012-03-14 13:01:00",22,101
29.993265,31.156039,"2011-07-27 22:58:00",22,101
29.972483,31.272076,"2011-11-26 01:00:00",22,101
30.067033,31.201985,"2012-03-15 01:00:00",22,101
31.245573,29.999309,"2012-03-05 13:15:00",39,32
31.259386,30.002398,"2012-03-14 01:50:00",22,101
30.080737,31.351238,"2011-11-03 13:31:00",104,101
30.057517,31.235933,"2012-03-01 01:05:00",22,101
29.235037,30.884895,"2012-03-16 18:41:00",37,32
29.257148,30.837751,"2012-03-16 19:30:00",37,32
29.318579,30.86179,"2012-03-15 13:41:00",37,32
30.037831,31.217215,"2012-03-12 03:37:00",22,101
30.01159,31.270962,"2012-03-17 00:02:00",104,101
29.350108,30.783081,"2011-10-01 13:44:00",37,32
30.111881,31.316164,"2012-03-16 10:00:00",22,101
31.240098,31.747506,"2012-03-18 00:14:00",104,101
29.636894,31.335335,"2012-03-14 13:30:00",22,101
31.245573,29.999309,"2012-03-08 21:00:00",104,101
29.98498,31.415173,"2012-03-19 13:01:00",22,101
29.970454,31.27419,"2012-03-19 06:00:00",22,101
29.970104,31.274715,"2012-03-19 06:00:00",22,101
31.202682,29.931511,"2012-03-19 13:22:00",110,108
30.120318,31.071663,"2012-03-16 00:33:00",37,32
29.288423,30.835535,"2012-03-01 14:40:00",37,32
24.082931,32.904276,"2012-03-19 13:09:00",109,108
29.103152,30.979024,"2012-03-19 20:21:18",43,32
29.691348,31.033324,"2012-03-19 13:14:00",37,32
29.103096,30.976234,"2012-03-19 13:21:00",37,32
30.123682,31.265392,"2012-03-20 11:23:00",109,108
30.085557,31.245407,"2012-02-21 23:52:00",115,113
29.103152,30.979024,"2011-12-03 13:26:00",38,32
29.371553,30.766043,"2012-03-19 13:30:00",43,32
29.107444,30.96734,"2012-01-19 13:34:00",38,32
29.066127,31.099384,"2011-12-12 13:38:00",38,32
31.233943,29.973607,"2012-03-20 00:57:00",39,32
29.206534,30.966784,"2012-03-19 13:32:00",37,32
30.104015,31.323374,"2012-03-19 13:47:00",35,34
29.054036,31.060844,"2011-03-19 13:46:00",38,32
29.102927,30.97971,"2012-03-19 13:42:00",37,32
31.245573,29.999309,"2012-03-18 21:32:00",22,101
30.005056,31.185326,"2012-03-20 15:50:00",110,108
30.052773,31.246867,"2012-03-18 20:29:00",110,108
30.612101,32.264391,"2012-03-20 18:00:00",22,101
30.057971,31.220052,"2012-02-07 13:31:00",22,101
30.134936,31.386053,"2012-01-03 01:20:00",22,101
29.963654,30.93597,"2011-12-22 17:20:00",104,101
29.417016,30.712002,"2012-03-20 13:32:00",37,32
29.292533,30.838345,"2011-10-20 13:38:00",37,32
29.417016,30.712002,"2012-03-20 22:12:00",37,32
29.417016,30.712002,"2012-03-20 13:55:00",37,32
29.417016,30.712002,"2012-03-20 22:34:00",37,32
29.206609,30.967382,"2012-03-21 01:30:00",37,32
29.206609,30.967382,"2012-03-21 01:17:00",37,32
29.302732,30.654451,"2012-06-01 11:49:00",37,32
30.114554,31.307066,"2012-03-20 13:27:00",22,101
31.245573,29.999309,"2012-03-21 12:00:00",38,32
31.245573,29.999309,"2012-03-21 14:21:00",115,113
29.954219,30.932548,"2012-03-19 04:00:00",22,101
27.308127,30.960574,"2012-03-21 13:12:00",37,32
29.256174,30.838524,"2012-03-21 13:05:00",37,32
30.359995,31.247444,"2012-03-21 13:25:00",43,32
31.040278,31.386485,"2012-03-18 10:00:00",22,101
30.056174,31.599007,"2012-03-21 13:40:00",43,32
29.322873,30.832353,"2012-03-21 13:50:00",38,32
28.905778,30.573958,"2012-02-24 21:00:00",37,32
29.409685,30.763831,"2012-03-21 13:02:00",43,32
29.992902,31.245445,"2011-11-30 13:10:00",39,32
31.263476,29.996869,"2012-03-08 04:36:00",22,101
29.064347,31.128767,"2012-03-22 14:24:00",104,101
29.825311,31.357308,"2012-03-22 13:23:00",109,108
29.206609,30.967382,"2012-03-22 01:51:00",37,32
29.477986,30.961645,"2012-03-06 01:01:00",37,32
29.477986,30.961645,"2012-03-22 12:47:00",37,32
29.468097,30.917821,"2011-10-04 13:00:00",37,32
29.306904,30.876797,"2011-03-11 13:22:00",37,32
29.477986,30.961645,"2012-03-22 14:37:22",37,32
29.477986,30.961645,"2012-01-12 13:43:00",37,32
29.477986,30.961645,"2011-03-07 13:50:00",37,32
29.477986,30.961645,"2012-03-02 13:01:00",37,32
29.477986,30.961645,"2012-03-22 15:54:55",37,32
29.477986,30.961645,"2012-03-02 13:38:00",37,32
29.477986,30.961645,"2012-03-02 13:38:00",37,32
29.278159,30.871304,"2011-03-11 13:22:00",37,32
29.477986,30.961645,"2012-03-01 13:04:00",37,32
29.477986,30.961645,"2012-03-07 13:17:00",37,32
29.477986,30.961645,"2012-03-22 13:18:00",37,32
30.041093,31.219549,"2012-03-22 01:00:00",102,101
30.145413,31.340261,"2012-01-28 13:40:00",22,101
29.477986,30.961645,"2012-03-22 13:46:00",37,32
29.477986,30.961645,"2012-03-22 13:02:00",37,32
29.477986,30.961645,"2012-03-22 13:09:00",37,32
29.477986,30.961645,"2012-03-22 13:15:00",37,32
30.129299,31.334202,"2012-03-01 15:00:00",104,101
31.237615,30.038948,"2012-03-17 04:30:00",104,101
29.059545,31.123274,"2011-11-01 22:36:00",37,32
30.015984,31.219133,"2012-03-22 20:26:00",104,101
29.206609,30.967382,"2012-03-23 00:50:00",37,32
30.07519,31.279373,"2012-03-23 01:41:00",43,32
31.22575,30.019353,"2012-03-20 12:04:00",104,101
29.053412,31.130943,"2012-03-23 13:28:00",37,32
30.441013,31.14109,"2012-03-23 19:03:00",109,108
29.985695,31.20475,"2012-03-23 13:59:00",110,108
29.417016,30.712002,"2012-03-23 22:25:00",37,32
29.417016,30.712002,"2012-03-23 22:15:00",37,32
29.297334,30.857429,"2012-03-23 22:43:00",37,32
29.306914,30.873909,"2012-08-13 22:58:00",37,32
29.356279,30.970423,"2011-03-23 23:09:00",37,32
29.278159,30.865811,"2012-03-23 23:16:00",37,32
30.046401,31.334148,"2012-03-21 18:00:00",22,101
29.679149,31.05793,"2011-08-23 23:25:00",37,32
29.681544,31.055184,"2012-03-23 23:34:00",37,32
29.477986,30.961645,"2011-12-15 01:39:00",37,32
28.4917,30.802616,"2012-03-01 01:16:00",110,108
28.905778,30.573958,"2012-01-12 08:00:00",37,32
28.905778,30.573958,"2012-01-01 13:32:00",37,32
29.055725,31.090428,"2012-02-02 13:03:00",37,32
28.499783,34.520501,"2012-03-24 13:32:00",116,113
29.063031,31.092348,"2012-02-16 13:30:00",37,32
29.058839,31.093443,"2012-02-20 13:44:00",37,32
29.070148,31.084741,"2012-01-31 13:50:00",37,32
29.309209,30.810716,"2012-03-24 13:01:00",37,32
29.417016,30.712002,"2012-03-24 13:53:00",37,32
29.307342,30.840399,"2012-03-24 13:52:00",37,32
29.300917,30.84491,"2012-03-24 13:18:00",37,32
29.301457,30.918783,"2011-06-24 13:35:00",37,32
29.417016,30.712002,"2012-03-24 13:52:00",37,32
31.088639,30.085423,"2012-02-13 11:33:00",22,101
28.835281,30.907297,"2012-03-26 02:47:00",38,32
29.318604,30.845558,"2011-05-22 23:08:00",37,32
29.338961,30.705343,"2012-01-29 23:17:00",37,32
31.245573,29.999309,"2012-03-22 18:30:00",104,101
29.800369,31.111033,"2012-02-05 12:30:00",37,32
29.817688,31.351794,"2012-03-24 13:26:00",38,32
30.103098,31.239156,"2012-03-02 12:39:00",37,32
29.277985,30.86712,"2012-02-25 13:29:00",37,32
29.31315,30.833318,"2011-08-01 01:10:00",37,32
29.695201,31.045077,"2011-08-07 01:03:00",37,32
26.820553,30.802498,"2012-02-18 01:35:00",37,32
29.301457,30.918783,"2012-02-01 01:31:00",37,32
30.782975,31.002624,"2012-03-25 05:47:00",110,108
30.170333,31.411875,"2012-03-25 13:33:00",102,101
